DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	14q32.13	14	95544252	GLRX5	GLRX5			51218			rs7120-A	rs7120	0	7120	3_prime_UTR_variant	0	0.277	2E-6	5.698970004336019	(BMR RQ)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	15q21.3	15	52911104	RPSAP55, EEF1A1P22	LOC107983981			107983981			rs2414208-G	rs2414208	0	2414208	intergenic_variant	0	0.0040	2E-6	5.698970004336019	(BMR RQ)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	16q24.1	16	86647425	FOXL1	FOXL1 - LOC101928614	2300	101928614		65727	73259	rs1867485-G	rs1867485	0	1867485	intron_variant	1	0.395	3E-6	5.522878745280337	(BMR RQ)	0.04	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q37.1	2	230171029	SP110	SP110			3431			rs13010639-A	rs13010639	0	13010639	intron_variant	0	0.085	6E-6	5.221848749616356	(BMR RQ)	0.04	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6p21.31	6	35088666	ANKS1A	ANKS1A			23294			rs2005-A	rs2005	0	2005	3_prime_UTR_variant	0	0.089	7E-6	5.154901959985743	(BMR RQ)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	8q24.21	8	126889758	FAM84B	LOC105375751			105375751			rs4871750-A	rs4871750	0	4871750	intron_variant	0	0.383	4E-7	6.3979400086720375	(Bone mineral content )	0.04	[NR] kg increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	18p11.22	18	8966146	RPS4XP19	MTCL1 - RPS4XP19	23255	645573		133369	53852	rs10502386-A	rs10502386	0	10502386	intergenic_variant	1	0.373	1E-6	6.0	(Bone mineral content )	0.03	[NR] kg increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	10p13	10	16706611	RSU1	RSU1			6251			rs7916663-A	rs7916663	0	7916663	intron_variant	0	0.184	2E-6	5.698970004336019	(Bone mineral content )	0.04	[NR] kg increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	22q12.3	22	36812105	PVALB	PVALB			5816			rs739031-C	rs739031	0	739031	intron_variant	0	0.205	2E-6	5.698970004336019	(Bone mineral content )	0.03	[NR] kg increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	13q13.2	13	34328955	RFC3	VDAC1P12 - LOC105370158	100874289	105370158		245645	19036	rs571411-G	rs571411	0	571411	intergenic_variant	1	0.015	3E-6	5.522878745280337	(Bone mineral content )	0.02	[NR] kg increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p31.3	1	61914626	INADL	INADL			10207			rs1056513-A	rs1056513	0	1056513	missense_variant	0	0.495	7E-6	5.154901959985743	(Bone mineral content )	0.02	[NR] kg increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	18q12.3	18	42357544	PIK3C3	LINC00907			284260			rs9304270-A	rs9304270	0	9304270	intron_variant	0	0.122	2E-6	5.698970004336019	(C-peptide )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	14q32.13	14	94505905	SERPINA12	SERPINA12			145264			rs11627075-A	rs11627075	0	11627075	intron_variant	0	0.046	3E-6	5.522878745280337	(C-peptide )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	13q12.11	13	21241730	ESRRAP2	LINC01046 - LOC105370105	103689843	105370105		6526	18283	rs17064136-A	rs17064136	0	17064136	intergenic_variant	1	0.037	4E-6	5.3979400086720375	(C-peptide )	0.04	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	12q12	12	40373560	LRRK2	LOC105369736			105369736			rs10467147-A	rs10467147	0	10467147	downstream_gene_variant	0	0.196	5E-6	5.301029995663981	(C-peptide )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1q31.3	1	194561784	EEF1A1P14	RNU6-983P - LOC107985458	106481490	107985458		73579	919729	rs3001167-G	rs3001167	0	3001167	intergenic_variant	1	0.316	3E-6	5.522878745280337	(Adiponectin )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	11p15.1	11	20334898	HTATIP2	LOC105376583 - HTATIP2	105376583	10553		134969	28787	rs7128099-G	rs7128099	0	7128099	intergenic_variant	1	0.335	3E-6	5.522878745280337	(Adiponectin )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4q25	4	110043206	ELOVL6	EGF - ELOVL6	1950	79071		30127	5867	rs10012953-G	rs10012953	0	10012953	downstream_gene_variant	1	0.164	3E-6	5.522878745280337	(Adiponectin )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	5q22.3	5	114513597	KCNN2	LOC101927078			101927078			rs400028-G	rs400028	0	400028	intron_variant	0	0.138	5E-6	5.301029995663981	(Adiponectin )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6q27	6	170110297	LOC154449	LOC105378150 - LOC101929614	105378150	101929614		74901	36174	rs10946292-G	rs10946292	0	10946292	intergenic_variant	1	0.289	3E-6	5.522878745280337	(Adiponectin )	0.03	[NR] ng/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p21.1	1	103477009	intergenic	LOC101928436			101928436			rs7524694-G	rs7524694	0	7524694	intron_variant	0	0.131	7E-6	5.154901959985743	(Diet carbohydrate )	0.03	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	7p21.3	7	9149911	NXPH1	RPL9P19 - GAPDHP68	100129634	100132601		210457	464997	rs1371737-C	rs1371737	0	1371737	intron_variant	1	0.336	7E-6	5.154901959985743	(Diet carbohydrate )	0.04	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q35	2	218216574	ARPC2	LOC101928487			101928487			rs13403276-G	rs13403276	0	13403276	upstream_gene_variant	0	0.027	7E-6	5.154901959985743	(Diet carbohydrate )	0.03	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	20q13.32	20	57926923	TMEPAI, C20orf85	MIR4532 - LOC100129869	100616353	100129869		31479	31673	rs6099847-G	rs6099847	0	6099847	regulatory_region_variant	1	0.169	7E-6	5.154901959985743	(Diet carbohydrate )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	5p14.1	5	25841504	intergenic	RNU6-374P - MSNP1	106481296	4479		140180	67803	rs396045-A	rs396045	0	396045	intergenic_variant	1	0.247	7E-6	5.154901959985743	(Diet carbohydrate )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	8q24.21	8	128207827	TMEM75	MIR1208 - RN7SKP226	100302281	106480903		57639	12677	rs11995854-C	rs11995854	0	11995854	intergenic_variant	1	0.277	8E-6	5.096910013008056	(Diet carbohydrate )	0.04	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4p15.2	4	26999373	STIM2	STIM2			57620			rs6822297-G	rs6822297	0	6822297	intron_variant	0	0.405	8E-6	5.096910013008056	(Diet carbohydrate )	0.02	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4q23	4	99090020	ADH5	LOC100507053			100507053			rs13132688-A	rs13132688	0	13132688	intron_variant	0	0.0060	9E-6	5.045757490560675	(Diet carbohydrate )	0.02	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q32.3	2	191253321	MYO1B	MYO1B			4430			rs1823913-A	rs1823913	0	1823913	intron_variant	0	0.38	9E-6	5.045757490560675	(Diet carbohydrate )	0.03	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q14.2	2	119388079	DBI	DBI - TMEM37	1622	140738		15528	41833	rs1374313-G	rs1374313	0	1374313	regulatory_region_variant	1	0.343	9E-7	6.045757490560675	(Diet fat )	0.03	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	13q12.3	13	28794569	SLC46A3	POM121L13P - MTUS2	100874379	23281		15632	25745	rs954108-A	rs954108	0	954108	intergenic_variant	1	0.463	1E-6	6.0	(Diet fat )	0.02	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4q35.1	4	182900509	DCTD	DCTD			1635			rs13114435-G	rs13114435	0	13114435	intron_variant	0	0.127	2E-6	5.698970004336019	(Diet fat )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	16p11.1	16	35447822	TP53TG3B	ZNF971P			100419895			rs62057608-A	rs62057608	0	62057608	non_coding_transcript_exon_variant	0	0.028	4E-6	5.3979400086720375	(Diet fat )	0.03	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	9p21.1	9	29545877	LINGO2	PDK1P1 - LOC105376005	100421194	105376005		226925	47361	rs13290799-A	rs13290799	0	13290799	intergenic_variant	1	0.129	4E-6	5.3979400086720375	(Diet fat )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	12q12	12	43040479	ADAMTS20	LOC100420897 - MRPS36P5	100420897	347703		110075	13604	rs1167125-C	rs1167125	0	1167125	intergenic_variant	1	0.042	5E-6	5.301029995663981	(Diet fat )	0.03	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	13q34	13	110796768	C13orf29	LOC107984613 - LINC00567	107984613	283486		18349	12908	rs167890-A	rs167890	0	167890	intergenic_variant	1	0.042	5E-6	5.301029995663981	(Diet fat )	0.0	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2p16.1	2	60696885	LOC442017	LOC442017 - RPL26P13	442017	130865		13591	14566	rs7589998-G	rs7589998	0	7589998	intergenic_variant	1	0.0060	5E-6	5.301029995663981	(Diet fat )	0.03	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q24.3	2	167709183	CTAGE14P	B3GALT1			8708			rs13408808-G	rs13408808	0	13408808	downstream_gene_variant	0	0.083	8E-6	5.096910013008056	(Diet fat )	0.04	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4q32.3	4	168417369	DDX60L	DDX60L			91351			rs1963569-A	rs1963569	0	1963569	intron_variant	0	0.478	8E-6	5.096910013008056	(Diet fat )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1q23.1	1	158088319	KIRREL	KIRREL			55243			rs6427419-C	rs6427419	0	6427419	splice_region_variant	0	0.353	8E-6	5.096910013008056	(Diet fat )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	14q12	14	30020417	PRKD1	LOC105370429 - RPS6P24	105370429	100128358		84367	34744	rs718545-G	rs718545	0	718545	intron_variant	1	0.139	9E-6	5.045757490560675	(Diet fat )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q12.1	2	104192254	intergenic	LOC105373523 - LOC100287010	105373523	100287010		33919	186596	rs11890236-G	rs11890236	0	11890236	intergenic_variant	1	0.035	9E-6	5.045757490560675	(Diet fat )	0.02	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	19p13.12	19	14029109	RLN3	RLN3			117579			rs12327666-A	rs12327666	0	12327666	intron_variant	0	0.031	9E-6	5.045757490560675	(Diet fat )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	8q24.3	8	141150965	DENND3	DENND3			22898			rs3816063-A	rs3816063	0	3816063	intron_variant	0	0.242	2E-6	5.698970004336019	(Diet protein )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	12q21.2	12	79381468	SYT1	SYT1			6857			rs11114027-A	rs11114027	0	11114027	intron_variant	0	0.094	3E-6	5.522878745280337	(Diet protein )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	20p11.21	20	22906619	SSTR4	CYB5AP4 - LOC107985449	1532	107985449		20551	9917	rs6075982-A	rs6075982	0	6075982	intergenic_variant	1	0.303	3E-6	5.522878745280337	(Diet protein )	0.04	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	7q11.23	7	75430050	POM121C, PMS2L3	POM121C			100101267			rs236670-C	rs236670	0	236670	intron_variant	0	0.0050	3E-6	5.522878745280337	(Diet protein )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	12q14.1	12	58356897	ST13P8	LOC105369787 - LOC101060021	105369787	101060021		20269	7497	rs1795708-G	rs1795708	0	1795708	intergenic_variant	1	0.178	4E-6	5.3979400086720375	(Diet protein )	0.04	[NR] g/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	14q31.1	14	82875978	intergenic	LOC101928599 - LOC105370600	101928599	105370600		126494	136228	rs10130259-G	rs10130259	0	10130259	intergenic_variant	1	0.066	4E-6	5.3979400086720375	(Diet protein )	0.03	[NR] %energy increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	19q13.11	19	33034013	RHPN2	RHPN2			85415			rs73039434-C	rs73039434	0	73039434	intron_variant	0	0.123	3E-6	5.522878745280337	(Urinary free epinephrine )	0.04	[NR] nmol/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	14q31.1	14	82788861	intergenic	LOC101928599 - LOC105370600	101928599	105370600		39377	223345	rs746630-G	rs746630	0	746630	non_coding_transcript_exon_variant	1	0.26	4E-6	5.3979400086720375	(Urinary free epinephrine )	0.04	[NR] nmol/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6q27	6	169327506	THBS2	VTA1P1 - LOC105378148	106481708	105378148		29547	3032	rs12190007-A	rs12190007	0	12190007	intergenic_variant	1	0.233	5E-6	5.301029995663981	(Urinary free epinephrine )	0.03	[NR] nmol/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4p15.33	4	12498597	RAB28	LOC105374492			105374492			rs62295889-G	rs62295889	0	62295889	intergenic_variant	0	0.026	6E-6	5.221848749616356	(Urinary free epinephrine )	0.03	[NR] nmol/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	7p15.3	7	21123736	ASS1P11	LINC01162 - RN7SL542P	104355138	106479419		100588	91801	rs10950840-G	rs10950840	0	10950840	intergenic_variant	1	0.213	7E-6	5.154901959985743	(Urinary free epinephrine )	0.04	[NR] nmol/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4p14	4	38463850	FLJ13197	LINC01258			101928776			rs4615179-A	rs4615179	0	4615179	intron_variant	0	0.098	8E-6	5.096910013008056	(Urinary free epinephrine )	0.02	[NR] nmol/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	7q21.11	7	84153523	SEMA3A	SEMA3A			10371			rs17158675-A	rs17158675	0	17158675	intron_variant	0	0.057	9E-6	5.045757490560675	(Urinary free epinephrine )	0.03	[NR] nmol/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	15q25.1	15	78406417	IREB2	LOC105370912			105370912			rs7163013-G	rs7163013	0	7163013	intergenic_variant	0	0.351	9E-6	5.045757490560675	(Urinary free epinephrine )	0.04	[NR] nmol/d increase	Illumina [899892]	N
