DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	8q24.12	8	119130800	COLEC10, MAL2	COLEC10 - LOC105375725	10584	105375725		22345	21181	rs6989684-?	rs6989684	0	6989684	intergenic_variant	1	NR	2E-7	6.698970004336019	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	8q24.12	8	119130800	COLEC10, MAL2	COLEC10 - LOC105375725	10584	105375725		22345	21181	rs6989684-?	rs6989684	0	6989684	intergenic_variant	1	NR	4E-6	5.3979400086720375	(SBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	8q24.3	8	140394230	TRAPPC9	TRAPPC9			83696			rs7823724-?	rs7823724	0	7823724	intron_variant	0	NR	3E-7	6.522878745280337	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	10p15.3	10	1594941	ADARB2	ADARB2			105			rs6560743-?	rs6560743	0	6560743	intron_variant	0	NR	8E-7	6.096910013008056	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	11q25	11	133169304	OPCML	OPCML			4978			rs7104871-?	rs7104871	0	7104871	intron_variant	0	NR	7E-8	7.154901959985743	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	12p13.33	12	1792998	CACNA2D4	CACNA2D4			93589			rs2286379-?	rs2286379	0	2286379	3_prime_UTR_variant	0		2E-7	6.698970004336019	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	13q12.12	13	23470205	TNFRSF19, SACS	LINC00327			100506697			rs2297585-?	rs2297585	0	2297585	intron_variant	0	NR	4E-7	6.3979400086720375	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	13q13.1	13	32053511	FRY	FRY			10129			rs9533282-?	rs9533282	0	9533282	intron_variant	0	NR	4E-7	6.3979400086720375	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	13q13.1	13	32053511	FRY	FRY			10129			rs9533282-?	rs9533282	0	9533282	intron_variant	0	NR	2E-6	5.698970004336019	(SBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	13q31.3	13	93077032	GPC6, GPC5	LINC00363 - GPC6	104326053	10082		19106	149793	rs9561252-?	rs9561252	0	9561252	intergenic_variant	1	NR	6E-7	6.221848749616356	(SBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	13q31.3	13	93077032	GPC6, GPC5	LINC00363 - GPC6	104326053	10082		19106	149793	rs9561252-?	rs9561252	0	9561252	intergenic_variant	1	NR	2E-6	5.698970004336019	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	14q31.1	14	79944098	NRXN3, LOC730007	LOC107984630			107984630			rs8010717-?	rs8010717	0	8010717	intron_variant	0	NR	3E-7	6.522878745280337	(SBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	14q31.1	14	79944098	NRXN3, LOC730007	LOC107984630			107984630			rs8010717-?	rs8010717	0	8010717	intron_variant	0	NR	1E-7	7.0	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	14q31.1	14	79944098	NRXN3, LOC730007	LOC107984630			107984630			rs8010717-?	rs8010717	0	8010717	intron_variant	0	NR	1E-7	7.0	(SBP,Smoking)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	15q11.2	15	23402264	HERC2P6	LOC105370726 - LOC105370728	105370726	105370728		30206	1602	rs937741-?	rs937741	0	937741	intergenic_variant	1	NR	5E-7	6.301029995663981	(SBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	16q22.1	16	69463300	CYB5B	CYB5B			80777			rs12149862-?	rs12149862	0	12149862	3_prime_UTR_variant	0	NR	4E-9	8.397940008672037	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	17p12	17	15996361	ZSWIM7	ZSWIM7			125150			rs7211756-?	rs7211756	0	7211756	intron_variant	0	NR	3E-7	6.522878745280337	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	18q22.1	18	66903148	DSEL, CDH19	CDH19 - RNU6-1037P	28513	106481508		298907	42968	rs7234531-?	rs7234531	0	7234531	intergenic_variant	1	NR	3E-7	6.522878745280337	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	18q23	18	78734592	intergenic	LOC105372221 - LOC105372224	105372221	105372224		93355	174020	rs4573996-?	rs4573996	0	4573996	intergenic_variant	1	NR	3E-7	6.522878745280337	(SBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	18q23	18	78734592	intergenic	LOC105372221 - LOC105372224	105372221	105372224		93355	174020	rs4573996-?	rs4573996	0	4573996	intergenic_variant	1	NR	9E-9	8.045757490560675	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	22q12.1	22	27626764	MN1	LOC105372981 - MN1	105372981	4330		65274	121513	rs133980-?	rs133980	0	133980	intergenic_variant	1	NR	2E-8	7.698970004336019	(SBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	22q12.1	22	27626764	MN1	LOC105372981 - MN1	105372981	4330		65274	121513	rs133980-?	rs133980	0	133980	intergenic_variant	1	NR	1E-8	8.0	(SBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	3q21.2	3	125930560	LOC200810	ALG1L			200810			rs7615952-?	rs7615952	0	7615952	synonymous_variant	0	NR	5E-7	6.301029995663981	(DBP,Pack-years)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	3q21.2	3	125930560	LOC200810	ALG1L			200810			rs7615952-?	rs7615952	0	7615952	synonymous_variant	0	NR	4E-6	5.3979400086720375	(DBP,CPD)			Affymetrix [2485435] (imputed)	N
2015-06-23	25189868	Sung YJ	2014-09-03	Am J Hypertens	www.ncbi.nlm.nih.gov/pubmed/25189868	Gene-Smoking Interactions Identify Several Novel Blood Pressure Loci in the Framingham Heart Study.	Blood pressure (smoking interaction)	Up to 6,889 individuals	NA	7p12.1	7	50729988	GRB10	GRB10			2887			rs10275663-?	rs10275663	0	10275663	intron_variant	0	NR	8E-7	6.096910013008056	(DBP,CPD)			Affymetrix [2485435] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (cold pressor test)	1,881 Han Chinese ancestry individuals	698 Han Chinese ancestry individuals	7q22.1	7	102878584	FBXL13	FAM185A, FBXL13			222234, 222235			rs17135875-C	rs17135875	0	17135875	intron_variant	0	0.01	1E-6	6.0	(DBP, Time 0)	2.81	[1.67-3.95] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (cold pressor test)	1,881 Han Chinese ancestry individuals	698 Han Chinese ancestry individuals	7q22.1	7	102878584	FBXL13	FAM185A, FBXL13			222234, 222235			rs17135875-C	rs17135875	0	17135875	intron_variant	0	0.01	3E-6	5.522878745280337	(SBP, Time 0)	4.81	[2.81-6.81] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (cold pressor test)	1,881 Han Chinese ancestry individuals	698 Han Chinese ancestry individuals	2q37.1	2	233910224	TRPM8	MSL3P1 - TRPM8	151507	79054		41815	7118	rs7577262-A	rs7577262	0	7577262	intergenic_variant	1	0.37	3E-8	7.522878745280337	(SBP, Time 0)	1.71	[1.1-2.32] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (cold pressor test)	1,881 Han Chinese ancestry individuals	698 Han Chinese ancestry individuals	22q12.3	22	33990484	LARGE	LARGE - LOC105373010	9215	105373010		67643	26967	rs7286472-G	rs7286472	0	7286472	intergenic_variant	1	0.02	3E-7	6.522878745280337	(DBP)	2.25	[1.39-3.11] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (cold pressor test)	1,881 Han Chinese ancestry individuals	698 Han Chinese ancestry individuals	2q31.2	2	178873542	CCDC141	CCDC141			285025			rs11693319-T	rs11693319	0	11693319	3_prime_UTR_variant	0	0.02	2E-7	6.698970004336019	(SBP)	4.72	[2.94-6.50] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (high sodium and potassium intervention)	1,836 Han Chinese ancestry individuals	654 Han Chinese ancestry individuals				ARSJ							rs4460079-C	rs4460079b	0	4460079b		1	0.21	2E-7	6.698970004336019	(SBP, during intervention)	2.33	[1.45-3.21] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (low sodium intervention)	1,850 Han Chinese ancestry individuals	660 Han Chinese ancestry individuals	8q12.1	8	57876522	FAM110B	LOC105375856			105375856			rs10504249-G	rs10504249	0	10504249	intergenic_variant	0	0.02	1E-7	7.0	(DBP, response to intervention)	3.22	[2.02-4.42] mmHg increase	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (low sodium intervention)	1,850 Han Chinese ancestry individuals	660 Han Chinese ancestry individuals	1p21.1	1	106293321	PRMT6	LOC126987 - LOC105378887	126987	105378887		211942	154745	rs1330225-C	rs1330225	0	1330225	intergenic_variant	1	0.01	1E-8	8.0	(DBP, during intervention)	5.48	[3.60-7.36] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (low sodium intervention)	1,850 Han Chinese ancestry individuals	660 Han Chinese ancestry individuals	2q31.1	2	173462117	CDCA7	LOC105373744 - LOC100131562	105373744	100131562		15337	15903	rs10930597-T	rs10930597	0	10930597	intergenic_variant	1	0.05	5E-7	6.301029995663981	(DBP, during intervention)	3.11	[1.89-4.33] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (low sodium intervention)	1,850 Han Chinese ancestry individuals	660 Han Chinese ancestry individuals	2q31.1	2	173462117	CDCA7	LOC105373744 - LOC100131562	105373744	100131562		15337	15903	rs10930597-T	rs10930597	0	10930597	intergenic_variant	1	0.05	7E-6	5.154901959985743	(SBP, during intervention)	3.72	[2.09-5.35] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (low sodium intervention)	1,850 Han Chinese ancestry individuals	660 Han Chinese ancestry individuals	5q21.2	5	105011948	RAB9BP1	LOC105379111 - RAB9BP1	105379111	9366		32173	87526	rs13178964-G	rs13178964	0	13178964	intron_variant	1	0.05	5E-7	6.301029995663981	(SBP, during intervention)	3.42	[2.09-4.75] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (low sodium intervention)	1,850 Han Chinese ancestry individuals	660 Han Chinese ancestry individuals	6q14.1	6	78846449	IRAK1BP1	LOC105377865 - LOC107986613	105377865	107986613		241877	2842	rs16890334-C	rs16890334	0	16890334	intergenic_variant	1	0.06	2E-7	6.698970004336019	(SBP, during intervention)	4.32	[2.67-5.97] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (low sodium intervention)	1,850 Han Chinese ancestry individuals	660 Han Chinese ancestry individuals	13q22.1	13	72985844	PIBF1	PIBF1			10464			rs8002688-T	rs8002688	0	8002688	intron_variant	0	0.04	2E-9	8.698970004336019	(SBP, response to intervention)	2.04	[1.37-2.71] mmHg increase	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (high sodium intervention)	1,840 Han Chinese ancestry individuals	659 Han Chinese ancestry individuals	8p23.2	8	2923434	CSMD1	LOC105377787, LOC105377786			105377787, 105377786			rs2627282-A	rs2627282	0	2627282	intergenic_variant	0	0.02	6E-7	6.221848749616356	(DBP, response to intervention)	2.29	[1.39-3.19] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (high sodium intervention)	1,840 Han Chinese ancestry individuals	659 Han Chinese ancestry individuals	11p11.2	11	44356606	ALX4	ALX4 - LOC105376645	60529	105376645		46440	153506	rs11037965-T	rs11037965	0	11037965	intergenic_variant	1	0.07	2E-6	5.698970004336019	(DBP, response to intervention)	1.4	[0.83-1.97] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (high sodium intervention)	1,840 Han Chinese ancestry individuals	659 Han Chinese ancestry individuals	11p15.5	11	2631427	KCNQ1	KCNQ1OT1, KCNQ1			10984, 3784			rs10832417-T	rs10832417	0	10832417	non_coding_transcript_exon_variant	0	0.31	1E-6	6.0	(SBP, response to intervention)	1.3	[0.77-1.83] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (high sodium intervention)	1,840 Han Chinese ancestry individuals	659 Han Chinese ancestry individuals	3q11.2	3	94524869	NSUN3	ARMC10P1 - LOC105373992	389137	105373992		17219	123207	rs13067306-A	rs13067306	0	13067306	intergenic_variant	1	0.01	4E-7	6.3979400086720375	(DBP, during intervention)	4.86	[2.98-6.74] mmHg increase	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (high sodium intervention)	1,840 Han Chinese ancestry individuals	659 Han Chinese ancestry individuals	6q14.1	6	78846449	IRAK1BP1	LOC105377865 - LOC107986613	105377865	107986613		241877	2842	rs16890334-C	rs16890334	0	16890334	intergenic_variant	1	0.06	4E-9	8.397940008672037	(SBP, during intervention)	5.43	[3.63-7.23] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-04-26	24165912	He J	2013-10-28	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/24165912	Genome-wide association study identifies 8 novel loci associated with blood pressure responses to interventions in Han Chinese.	Blood pressure measurement (high sodium intervention)	1,840 Han Chinese ancestry individuals	659 Han Chinese ancestry individuals				ARSJ							rs7658266-T	rs7658266b	0	7658266b		1	0.21	3E-7	6.522878745280337	(SBP, during intervention)	2.35	[1.45-3.25] mmHg decrease	Affymetrix [2216774] (imputed)	N
2014-07-29	24376456	Simino J	2013-12-12	Front Genet	www.ncbi.nlm.nih.gov/pubmed/24376456	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near SLC16A9.	Systolic blood pressure (alcohol consumption interaction)	up to 6,882 European ancestry individuals	NA	1p31.1	1	78421523	PTGFR, MGC27382	RNA5SP23 - PTGFR	100873278	5737		46255	69451	rs648425-T	rs648425	0	648425	intron_variant	1	0.02	8E-7	6.096910013008056	(drinks/week)	0.317	[0.082-0.552] unit decrease	Affymetrix [2500000] (imputed)	N
2014-07-29	24376456	Simino J	2013-12-12	Front Genet	www.ncbi.nlm.nih.gov/pubmed/24376456	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near SLC16A9.	Systolic blood pressure (alcohol consumption interaction)	up to 6,882 European ancestry individuals	NA	10q21.2	10	59620724	SLC16A9	LOC105378318 - LOC105378319	105378318	105378319		24361	8646	rs10826334-G	rs10826334	0	10826334	intergenic_variant	1	0.91	1E-8	8.0	(drinks/week)	0.238	[0.14-0.34] unit decrease	Affymetrix [2500000] (imputed)	N
2014-07-29	24376456	Simino J	2013-12-12	Front Genet	www.ncbi.nlm.nih.gov/pubmed/24376456	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near SLC16A9.	Systolic blood pressure (alcohol consumption interaction)	up to 6,882 European ancestry individuals	NA	11p14.3	11	23933767	intergenic	RNU6-783P - LOC107984378	106479912	107984378		83885	185202	rs7116456-T	rs7116456	0	7116456	intergenic_variant	1	0.003	1E-7	7.0	(drinks/week)	0.929	[0.6-1.26] unit increase	Affymetrix [2500000] (imputed)	N
2014-07-29	24376456	Simino J	2013-12-12	Front Genet	www.ncbi.nlm.nih.gov/pubmed/24376456	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near SLC16A9.	Systolic blood pressure (alcohol consumption interaction)	up to 6,882 European ancestry individuals	NA	12p12.2	12	20446178	PDE3A	PDE3A			5139			rs10841530-G	rs10841530	0	10841530	intron_variant	0	0.56	6E-7	6.221848749616356	(drinks/week)	0.155	[0.098-0.212] unit increase	Affymetrix [2500000] (imputed)	N
2014-07-29	24376456	Simino J	2013-12-12	Front Genet	www.ncbi.nlm.nih.gov/pubmed/24376456	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near SLC16A9.	Systolic blood pressure (alcohol consumption interaction)	up to 6,882 European ancestry individuals	NA	12q21.33	12	91080645	KERA, LUM	KERA - LUM	11081	4060		22291	22810	rs991427-T	rs991427	0	991427	intergenic_variant	1	0.14	2E-7	6.698970004336019	(Oz alcohol/week)	0.412	[0.14-0.68] unit increase	Affymetrix [2500000] (imputed)	N
2014-07-29	24376456	Simino J	2013-12-12	Front Genet	www.ncbi.nlm.nih.gov/pubmed/24376456	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near SLC16A9.	Systolic blood pressure (alcohol consumption interaction)	up to 6,882 European ancestry individuals	NA	16q23.1	16	78019746	CLEC3A	VAT1L - CLEC3A	57687	10143		39639	2800	rs2735413-A	rs2735413	0	2735413	intron_variant	1	0.31	9E-7	6.045757490560675	(drinks/week)	0.158	[0.089-0.227] unit increase	Affymetrix [2500000] (imputed)	N
2014-07-29	24376456	Simino J	2013-12-12	Front Genet	www.ncbi.nlm.nih.gov/pubmed/24376456	Gene-alcohol interactions identify several novel blood pressure loci including a promising locus near SLC16A9.	Systolic blood pressure (alcohol consumption interaction)	up to 6,882 European ancestry individuals	NA	16q24.1	16	84304628	WFDC1	WFDC1			58189			rs16963349-C	rs16963349	0	16963349	intron_variant	0	0.002	1E-7	7.0	(drinks/week)	1.178	[0.67-1.68] unit increase	Affymetrix [2500000] (imputed)	N
